,name,uuid,rarity
464,Whispersilk Cloak,6c08e1af-bbb8-5a03-b680-e00e45c68ace,uncommon
466,Wurm's Tooth,a1629073-cd64-5aa4-aca6-4d4e64dff8e2,uncommon
467,Adarkar Wastes,11727081-4070-56db-8162-b970dd7f94bc,rare
468,Battlefield Forge,dec9c4f1-455e-56de-aad4-9a1d18cf5588,rare
469,Brushland,ca560ce6-8093-51e9-9b7f-2c11756d6516,rare
470,Caves of Koilos,a807430a-5a37-550c-989f-72d125d7b0c8,rare
471,Faerie Conclave,0f95923c-e501-52ed-9666-5e73c531c642,uncommon
473,Forbidding Watchtower,b3de8302-e27e-5553-9ed6-f6a6f5fad14d,uncommon
474,Ghitu Encampment,e04a8147-589b-5b9d-8101-50073d47eb87,uncommon
476,Karplusan Forest,0bcc33de-dce2-556f-9bdc-080f7ae67529,rare
477,Llanowar Wastes,15139516-eb75-5f45-b35f-3372217cfc95,rare
478,Quicksand,6c4d1103-3acd-5828-9bf7-77a0b1d405a4,uncommon
479,Shivan Reef,ff703e3a-4ea3-59d6-99e5-02c4db74f035,rare
480,Spawning Pool,0f3d794f-2e02-5fa8-b9a7-8ffa74f9615d,uncommon
482,Sulfurous Springs,5ff7b860-8e0f-51a3-a2db-9819417afd06,rare
483,Terramorphic Expanse,2137fcba-c774-53da-b051-321a3fcf8f2d,common
484,Treetop Village,4e82f56f-3533-50af-9d10-b723005d5b35,uncommon
486,Underground River,0cc99e92-fbb3-52d1-909c-ee619996e795,rare
487,Yavimaya Coast,a139944e-bae3-523b-a29c-4aa3c544e532,rare
488,Plains,c4823642-08dd-5c10-ae26-ef8d52cf3a43,common
492,Island,2e21d91d-3970-503f-b36a-e2b0e37fb3ee,common
496,Swamp,ec72e59f-bc37-50fd-a1b5-3afac5a402b3,common
500,Mountain,c1f98960-ef31-5ec9-af8d-d6d56169047b,common
504,Forest,4a17c998-1a44-5537-b675-b19522d43bee,common
508,Animate Wall,ea0e9d3a-2732-5f75-b13f-b001625b4b32,rare
509,Armageddon,0642797a-14c2-5f7c-8af5-f858808e0b9f,rare
510,Balance,59b60f89-e041-57a4-aef1-930d44cb5de5,rare
511,Benalish Hero,3bdcdf4c-ba45-55e7-b5c8-6e38c0196fe4,common
512,Black Ward,d025ddaa-239b-5679-8914-3ac2267834db,uncommon
513,Blaze of Glory,fd1fef0e-7fc8-5063-9e92-155fb93713d4,rare
514,Blessing,8a3ef837-dc15-57a5-85e1-a3fd2db92430,rare
515,Blue Ward,c2e4afc0-4039-5e12-be2e-4358af5ad579,uncommon
516,Castle,1dbf82e2-3b5c-5055-ac7d-0e7e493ba85e,uncommon
517,Circle of Protection: Black,69b4be7c-f705-54da-b3b4-5a2e4c1424be,common
518,Circle of Protection: Blue,46274303-bafd-5768-beca-7541d6cdb0e6,common
519,Circle of Protection: Green,4bc56a2b-5d86-5de2-8bf0-396b29931ad8,common
520,Circle of Protection: Red,664fa3d4-4576-5d5f-a1cc-43623c6aa48d,common
521,Circle of Protection: White,f258ee03-0f28-5f9a-8161-ffbd44ad9a73,common
522,Consecrate Land,45d4b31f-64d9-5acc-a271-716813adde76,uncommon
523,Conversion,6239f3b1-0846-5c55-a0e3-89573a8ca670,uncommon
524,Crusade,14d81598-d876-550f-8813-0f4ba177c888,rare
525,Death Ward,0ab4e3e6-f9fe-5fdc-9697-fd20690a0e15,common
526,Disenchant,f0262a52-2284-5905-899c-096a32db85d0,common
527,Farmstead,1985d4ff-cadd-56d9-bd62-824f53a834df,rare
528,Green Ward,34785fcc-9994-50a8-8071-d815f1f5277c,uncommon
529,Guardian Angel,2529f371-44b2-561b-87ea-ae1e45f65498,common
530,Healing Salve,dc4514cf-a970-5668-b4b5-77df78539d90,common
531,Holy Armor,9c0c5d47-5695-5e8f-813b-caf5684b5856,common
533,Island Sanctuary,b7517ea6-efef-59b8-b077-2c94044e47bb,rare
534,Karma,f500edf3-75b4-5555-81c0-09b1c36def9e,uncommon
535,Lance,930b8d4f-7d5e-5ab1-a2a6-12693b1d2f98,uncommon
536,Mesa Pegasus,d3f06957-c0b5-5a6d-8b15-67be5d75dbce,common
537,Northern Paladin,9df02ffb-f5f1-570d-9b56-f7bfef0f5bb6,rare
538,Pearled Unicorn,91bd588f-6a5a-5395-91d1-567c011863b4,common
539,Personal Incarnation,898df35f-58c5-5951-9e2d-f6af5bdac575,rare
540,Purelace,2a76b80f-30cf-52e0-9661-06ab560e4134,rare
541,Red Ward,705a1e74-8568-558e-8a99-4ecec721594c,uncommon
542,Resurrection,e447e55d-d857-523f-a4f7-f64a06dc087f,uncommon
543,Reverse Damage,e51d2d09-9c32-5ffe-823a-c3816f1342e5,rare
546,Savannah Lions,a89e40e7-ee16-5336-b5ba-1df0e94262a3,rare
547,Serra Angel,791b9924-19a7-5ca9-b7a4-fbe31bd04891,uncommon
548,Swords to Plowshares,a42271e0-2a27-5cc3-973e-4e8374e72c45,uncommon
549,Veteran Bodyguard,fe0edfb2-d4d8-5a15-bfab-31a5505b689f,rare
551,White Knight,19986059-14b6-5fde-847c-f1e27dde3641,uncommon
552,White Ward,199359f5-889a-515b-b3c9-ddaa0a5e62f7,uncommon
555,Ancestral Recall,89470421-c7fa-5cc1-9bce-ccbbb02b5a06,rare
556,Animate Artifact,3d8fc35a-7c3e-59db-a30e-351ad7f834bc,uncommon
557,Blue Elemental Blast,d0edb989-faaa-5853-b936-e9b5df570419,common
558,Braingeyser,9aa589ba-91e7-5122-a28a-b0b61cab578e,rare
559,Clone,cb683797-7615-598e-a655-a973a780d7ed,uncommon
560,Control Magic,4f32d712-205b-5742-b000-d06ffbc6b795,uncommon
561,Copy Artifact,351a1827-a9e8-516f-b477-8c4ff8013d43,rare
562,Counterspell,3e5f449f-1b20-53e9-a562-b0bc2cd46fc0,uncommon
563,Creature Bond,d355b214-51cf-5cd3-a2ee-8771efb0be8b,common
564,Drain Power,2058d4f4-6cc8-513c-b240-ed594d0af1c5,rare
565,Feedback,38b04585-5703-5fd8-93e9-c972e4fce130,uncommon
566,Flight,8291f709-7e9c-5f25-8c49-0c0ed1fcc1c9,common
567,Invisibility,8b9bbada-09b3-5b44-8336-dbc0621bbb97,common
568,Jump,80610573-66be-524b-9f4d-45d247261d7d,common
569,Lifetap,525f2295-6ed2-5474-994b-0bd2224e00d1,uncommon
570,Lord of Atlantis,29253529-3b10-51e1-bd52-264bc053108c,rare
571,Magical Hack,293499d3-ae89-5c4b-ba1b-51385687aca8,rare
573,Mana Short,5f1f0eaf-24a2-51ed-bfba-11c657df0590,rare
574,Merfolk of the Pearl Trident,8dc1d96e-186d-5528-a415-df4d2bb0f004,common
575,Phantasmal Forces,cd420c1b-d427-523e-bc2e-ae50a011a47b,uncommon
576,Phantasmal Terrain,f6832f24-1f66-5b14-a369-6f2a8ba8ea40,common
577,Phantom Monster,cd2793e3-a618-5016-b95b-d91738ef4176,uncommon
578,Pirate Ship,0cdfe7ab-7c81-502b-aa09-f1d765440618,rare
579,Power Leak,11715386-f539-58f7-af38-d11dea2df7d6,common
580,Power Sink,ae2ef915-1cd7-5e0b-a71c-8a56c8480efe,common
581,Prodigal Sorcerer,4c1581bb-e3b8-5093-a812-529a9b8dac89,common
582,Psionic Blast,844bc495-2660-5012-a79f-38b7455cf28f,uncommon
583,Psychic Venom,bfeb6191-0043-5621-a90f-0c0dec5a5a9b,common
584,Sea Serpent,f9a762f3-1821-5117-876e-4aa2bfdd3a14,common
585,Siren's Call,ce0e1c81-7027-5a48-9b67-e2cbcb6858ad,uncommon
586,Sleight of Mind,76e010bf-6105-5a13-8c8a-5d23467f9db3,rare
587,Spell Blast,4d69189e-87e2-5963-a691-9cca22e203fd,common
588,Stasis,8c39704e-4549-5932-9fca-4b3a68cc5c23,rare
589,Steal Artifact,af74d5f7-b92d-5e45-b677-949bc7ea178b,uncommon
590,Thoughtlace,dbf77cea-b11b-5289-ba8c-73330feb293a,rare
591,Time Walk,1efe8ae8-d268-54c2-b47a-71f11bd72934,rare
592,Timetwister,5e1fa5a2-e24d-521c-8f2a-ba506acb8201,rare
593,Twiddle,d7667480-bad1-5428-8752-3143aab93300,common
595,Vesuvan Doppelganger,10efc194-7ccb-532c-ab5c-63d513d5da4d,rare
596,Volcanic Eruption,57fb4307-d753-5eb5-a171-8c758bbf5f72,rare
598,Wall of Water,9ae1511b-5ea9-5510-94a3-5d3a4300ec86,uncommon
599,Water Elemental,61dadd26-7da2-5cef-85cc-c4bd82056e65,uncommon
600,Animate Dead,7870cb83-5d59-5467-92e7-2d7b5271feab,uncommon
601,Bad Moon,211b0775-e6a8-58cf-8a45-35ddce1532ec,rare
602,Black Knight,a146f77e-55ec-5139-8363-c3e35b86fe3a,uncommon
604,Contract from Below,60124c14-dc29-5c80-af4e-620dc2020046,rare
605,Cursed Land,f190f639-3a4b-5bdc-a896-4fd9415536d6,uncommon
606,Dark Ritual,b93edb62-9114-5499-8f84-b15dbe30c9d5,common
607,Darkpact,6614c4a8-5ae6-502a-af01-6c35568ff5c0,rare
608,Deathgrip,fdf4b84d-2857-59ae-8eba-becfa044a7eb,uncommon
609,Deathlace,277694a8-fc2c-5af2-8d32-a76a23f90c01,rare
610,Demonic Attorney,1ad070b0-a4ab-5658-b599-1178c86a379e,rare
611,Demonic Hordes,a7fccc50-2d41-5aa1-9a99-3c3c3b3af4a8,rare
612,Demonic Tutor,56d2fcd7-44c9-5be7-a414-94d854b3d42c,uncommon
613,Drain Life,b84793ac-fb7d-526f-8b3b-3068a0ef71e8,common
614,Drudge Skeletons,536c6293-25d9-522b-93b5-a770e2a2962c,common
615,Evil Presence,54c0bd31-f92e-5b19-b0d2-28cb2ae1c59c,uncommon
617,Frozen Shade,df141b60-8755-5a44-a900-bb57ca36c7b4,common
618,Gloom,52e5eabd-c894-5424-b830-7189d4e1537c,uncommon
619,Howl from Beyond,58df877b-a8a2-57da-afb2-a0dc7622b965,common
620,Hypnotic Specter,2925675b-8c4d-5d54-b384-e2d7dda5a3a5,uncommon
621,Lich,7ba7938b-ff11-567c-87af-8b940b107d3f,rare
623,Mind Twist,bc839ef4-8aba-5a23-a104-fcc4cb7cf742,rare
624,Nether Shadow,818b3a93-f0e0-5787-97ec-296c1bbd946c,rare
625,Nettling Imp,6ff92963-8391-52bc-a81c-ba2575f927ab,uncommon
627,Paralyze,da3336e2-15e2-5d9e-a75b-bb9bfe854ddc,common
628,Pestilence,99556a6d-5d55-589e-ad93-37f91946228e,common
629,Plague Rats,5fdcff0b-3963-54bc-b1a1-080f7fc49c58,common
630,Raise Dead,8502d9b5-a66e-59dc-b498-6f1990a7069f,common
632,Sacrifice,8694d7bd-c3bb-5d36-9257-6546f247a1ab,uncommon
634,Scavenging Ghoul,ef98bf57-d4e9-5322-a8cc-69421958c38e,uncommon
635,Sengir Vampire,2d6a9c94-1abe-59aa-bcfc-7132f6acf1c1,uncommon
636,Simulacrum,a09bb5cd-f780-5a56-af7a-5a4f6523b04f,uncommon
637,Sinkhole,64025b07-40c1-5622-b1e0-f653b1e765e5,common
640,Wall of Bone,fbd31004-3ba2-56f0-9f1b-3fe13f5557d1,uncommon
641,Warp Artifact,6fb9400e-02a3-5e0f-a6fe-476dcc9bbc2f,rare
642,Weakness,f7b0c7f0-cdc7-5176-8f50-998044284514,common
643,Will-o'-the-Wisp,bd3b9639-6ec0-5dd1-9a54-ba0b7137d7dd,rare
644,Word of Command,e2035cc5-cd36-5a25-932e-a2fd114e38ac,rare
645,Zombie Master,6c93ee8a-dc02-5d00-8850-2a28e8fee5bc,rare
646,Burrowing,f866c95a-1b8f-537a-b014-55479f25c34a,uncommon
647,Chaoslace,f992c13e-7aa9-5b95-b4e4-e6865c0c05d5,rare
648,Disintegrate,a42014fb-51b4-53cb-a488-93cb1e32d6ad,common
649,Dragon Whelp,0db5c0a4-f37b-58fb-956f-2836a2396e3d,uncommon
650,Dwarven Demolition Team,6df4ea44-d45d-5cbb-840a-30344bf154ef,uncommon
651,Dwarven Warriors,6631d100-b63b-548f-b7f9-63ba013aa1dc,common
653,Earthbind,0b326a61-0389-54e2-ac58-7bb47ca88202,common
654,Earthquake,150f190f-bf63-5c9a-8bc3-48eae2ddc1f2,rare
655,False Orders,b5fc3df9-280e-5b02-80c9-d170fb55d7c7,common
656,Fire Elemental,130fa16f-0b3b-5375-a2cc-d4cbdb5cc3b0,uncommon
657,Fireball,8c01fc19-85e5-55b8-b149-745bf01f695f,common
659,Flashfires,3c6b9333-461d-507c-a365-3341ede4e5f1,uncommon
660,Fork,f9dde014-ef02-5395-8c6e-229e5364d496,rare
661,Goblin Balloon Brigade,82391682-248f-5319-961a-2e49930139d0,uncommon
663,Granite Gargoyle,885e4a17-35b7-5e81-bf76-3b6da1033aa6,rare
664,Gray Ogre,4012dbfb-091e-579c-b5c6-9e0140a62161,common
666,Hurloon Minotaur,c30b21b7-3dbb-5f3c-9adf-4fd298e34896,common
667,Ironclaw Orcs,1c38cc6f-e6c1-5761-8475-cec04b9d097b,common
668,Keldon Warlord,fbe1e9f3-51c4-5894-aea6-b04f0f50d779,uncommon
669,Lightning Bolt,d944340c-4fa8-5bd1-8abd-ad42cb1d2ae4,common
670,Mana Flare,e71aad76-fe32-51ae-b82d-79991853cce4,rare
672,Mons's Goblin Raiders,89294176-0e40-5927-88ae-2d90e7f4a3ef,common
674,Orcish Oriflamme,c57b1442-a49b-53ea-86ef-74d3bb26040e,uncommon
675,Power Surge,302ae312-4d35-58e0-a287-d0ffeb2b99fe,rare
676,Raging River,e8dd7caa-24ac-5e83-bb28-7175a9c1c9ff,rare
677,Red Elemental Blast,4626c357-a4fc-5941-ad11-6f92a2e8423a,common
678,Roc of Kher Ridges,9484132c-9ea2-5bf8-a74e-f30aac75d93a,rare
679,Rock Hydra,32e1e867-6304-545d-876d-c3b57b3df272,rare
680,Sedge Troll,d7ca5ee9-8d2f-531d-84c7-f00299a4d01e,rare
681,Shatter,606513a5-8075-5afa-9bda-1b23787959b1,common
683,Smoke,171a5acb-8cdd-5c69-b399-2405effb8b90,rare
684,Stone Giant,641409e1-4888-511d-825d-d41497406a11,uncommon
685,Stone Rain,7734beba-9d7c-5146-8d34-94f407f0e899,common
686,Tunnel,6daa92de-6b0e-5e41-b20e-24f0354e8c76,uncommon
687,Two-Headed Giant of Foriys,366fe3cb-f731-5bac-86ca-8ae24a87dd59,rare
688,Uthden Troll,3d9b8d45-8ffe-5d01-a451-751add4e4230,uncommon
690,Wall of Stone,ba04e739-25aa-5144-b8b5-eb1951b86563,uncommon
691,Wheel of Fortune,5bbffa23-158c-5d91-9558-a3639b15227c,rare
692,Aspect of Wolf,b62db1a4-630f-56d5-bd12-ed41271c6e0f,rare
693,Berserk,92472c4c-5f2a-5916-a1cd-e7e831d54252,uncommon
695,Camouflage,5a1075bf-653a-595a-aab0-b1ca31eaaef6,uncommon
696,Channel,5887c378-5053-58fe-b60a-813773964d8c,uncommon
697,Cockatrice,cc5e7e91-a34e-5393-b3e1-7845123eb9a2,rare
699,Elvish Archers,79bfc07c-2b97-5297-96be-14faf27afeb8,rare
700,Fastbond,4dfd9559-d640-5b39-a282-d46fbaf174ed,rare
701,Fog,68d6af5d-2f8c-5507-9150-6f35336fc977,common
702,Force of Nature,165e67b8-887a-5e2b-ba5c-21418f6fb430,rare
703,Fungusaur,ed5336cd-8844-566c-b943-2860e1496622,rare
704,Gaea's Liege,3cbde288-9af9-50a1-9fa2-0a7b92c954b5,rare
708,Hurricane,7e29661e-96b5-5544-84ef-e5c82c7a0023,uncommon
709,Ice Storm,6cc43777-bdc6-5788-aff4-b5af0a40d3f6,uncommon
710,Instill Energy,77f1101e-7ac0-5155-82bf-79fb17e599fb,uncommon
711,Ironroot Treefolk,22f85500-49f1-5ffb-8664-8577b4129192,common
712,Kudzu,7d80be25-1bb5-517e-924d-a7e63d8b615d,rare
713,Ley Druid,81a88390-d3a1-5edb-9732-b0e941adfe8c,uncommon
714,Lifeforce,9896aaaf-e450-540c-a25c-d6905ed63c6a,uncommon
715,Lifelace,394d46b8-a644-55dd-ba5b-9c39ab567b34,rare
716,Living Artifact,f7368909-21bd-51be-8e7f-83c66c239cf6,rare
717,Living Lands,4da03f58-8f6a-5475-aab6-dfd4a25660e6,rare
720,Natural Selection,592039eb-d25e-5ed4-bdd7-9b83c399e4a1,rare
721,Regeneration,dcaff976-5ec6-5e2d-829f-8898978a096a,common
722,Regrowth,869695f6-f327-5599-adfe-dcad1d3c6397,uncommon
723,Scryb Sprites,645f7612-7553-532f-8cce-0d9219799bd3,common
724,Shanodin Dryads,96737ac6-5fae-57e8-b509-4b47a6af302f,common
725,Stream of Life,5b612157-a5dd-5e9f-b498-3cbbed126458,common
726,Thicket Basilisk,3affc1df-f9e5-587e-9770-7eedc584fe6e,uncommon
727,Timber Wolves,3bf1ecea-5c5d-55d5-8141-87293a8b76e3,rare
728,Tranquility,5c5de469-3bc1-590e-b12c-ad4cbaa7aa9b,common
729,Tsunami,bcc0a19c-4a7c-5e3b-a93c-fddf5341af97,uncommon
730,Verduran Enchantress,5ab9d494-7f54-5ef1-8be0-e4d7d837cbe5,rare
731,Wall of Brambles,eafab916-59e0-5aec-b17b-e59063c7943d,uncommon
732,Wall of Ice,669f6c2f-a4e0-52aa-863b-db3b0881ae19,uncommon
734,Wanderlust,dc84ed01-4e41-5fec-85ca-26c31c34254e,uncommon
735,War Mammoth,14ee081e-2a0f-5816-8e3b-a70eb216f97d,common
736,Web,e1506fe0-faa3-57e0-a048-aa0b254ce036,rare
737,Wild Growth,e2f23876-96d4-53e3-bb2c-9682c6eb7b2e,common
738,Ankh of Mishra,127f4648-c1ae-58fb-a515-73a2c29cd40b,rare
739,Basalt Monolith,427606ac-8dfa-5bb5-9972-3dad76a7afb9,uncommon
740,Black Lotus,e6c9fe58-bc4f-529d-a387-77d61af87de4,rare
741,Black Vise,2cc74f7f-a228-5a98-ba73-01aaa1ec6d5d,uncommon
742,Celestial Prism,75e3bf60-7a9d-5a7e-8fa5-b81c63df636d,uncommon
743,Chaos Orb,22768213-dec8-5450-89b2-865bd07ccd52,rare
744,Clockwork Beast,f7213a77-9fdb-50fe-99ef-7ee52d441aec,rare
745,Conservator,ed7fcb15-bf38-5f1f-b81f-b44df287dc68,uncommon
746,Copper Tablet,30977ecf-dbfa-5683-a9b7-3c98e00c9597,uncommon
747,Crystal Rod,90c10ba5-d976-5a2e-ba19-b76b8c7fd8de,uncommon
748,Cyclopean Tomb,5ece2022-479b-5210-b629-93eabf328a0f,rare
749,Dingus Egg,039a6714-c96f-53f0-8d64-39eb82e3f826,rare
750,Disrupting Scepter,f047252f-17b8-5b9d-b7df-27d7e28846ad,rare
751,Forcefield,0b9b0210-2064-5876-9af4-0e8f607897af,rare
752,Gauntlet of Might,7a441d79-476c-5bbc-a1de-f97f4ed96114,rare
753,Glasses of Urza,fa5aab64-522c-534e-a010-e553163bd662,uncommon
754,Helm of Chatzuk,0ed7b346-8773-52a6-a45c-27b52ec140f4,rare
757,Illusionary Mask,ec318332-9206-5f6c-a218-31a4ef2e6d79,rare
758,Iron Star,7ffa50c8-5161-59f2-975c-8cf5f1e5a1e2,uncommon
759,Ivory Cup,e472cf9b-dd01-5831-878d-08bcd6d427fe,uncommon
760,Jade Monolith,a79334ae-d3e5-5943-b831-a11e3e51b10e,rare
761,Jade Statue,64acfbb5-37f9-500b-8e1c-b0a74517dddd,uncommon
764,Kormus Bell,efa03f67-dedc-527d-b372-6b88373c5088,rare
765,Library of Leng,cbd2d7c7-4594-577b-8284-3e571b2a4666,uncommon
766,Living Wall,242bba82-6d50-57fc-b89e-886ccd4a8cc9,uncommon
767,Mana Vault,02eb63dc-57d6-5eac-936b-d67ff4f54911,rare
768,Meekstone,8d4d29cb-a8dd-5159-8f80-e473e4ac1702,rare
769,Mox Emerald,2e215e8c-398c-5209-93c0-7007b286b881,rare
770,Mox Jet,98a56059-ab98-5574-afc9-56d4f47060cc,rare
771,Mox Pearl,d7c371a4-bc40-5bd8-a486-220584bf4b84,rare
772,Mox Ruby,eaa5126d-835e-5649-952a-8109a5f041ee,rare
773,Mox Sapphire,afca2e3b-9441-5788-a222-62d9b2e4d44f,rare
774,Nevinyrral's Disk,a69647d4-7a4f-58fd-afe1-16442cdb672c,rare
775,Obsianus Golem,095c3c00-7371-53fa-a776-ce87804176e6,uncommon
777,Sol Ring,fe19ba78-b922-5ce5-8ad9-276a3cfabf57,uncommon
778,Soul Net,fa300070-aa80-55ec-9aac-cccb72a4b8aa,uncommon
779,Sunglasses of Urza,3c0f2770-7609-5b8f-89c3-0768d92ca7a3,rare
781,Throne of Bone,8cafc604-8d8c-5a02-aaac-2d5748b24580,uncommon
782,Time Vault,d8ccffc4-a860-528e-a81a-890a80e63ea6,rare
783,Winter Orb,3003d0d5-165a-581d-b0e3-b805a7d7852d,rare
784,Wooden Sphere,b16808a7-a8ae-54d5-95af-405ddc30f41b,uncommon
785,Badlands,45d8815f-4123-5f4a-8a86-b9024dcac620,rare
786,Bayou,1f8e4051-8270-5902-8d85-88d0c0c19c4d,rare
787,Plateau,b5579eaf-40cb-5b28-baf2-26a6b0c1b6d4,rare
788,Savannah,98d6e2c0-ee2a-5ed8-b0ee-a0dabb025aad,rare
789,Scrubland,14a2e027-dfe1-5359-8a03-17c5ccf9265e,rare
790,Taiga,db40d92b-458c-506f-8178-1add84a28f5a,rare
791,Tropical Island,c8d45545-ae08-541b-9b3f-80daf6aee45c,rare
792,Tundra,7450a820-23bb-5f38-aa54-ccb5b2dd2338,rare
793,Underground Sea,f4df121a-4771-57e4-a01c-12734faf0ebc,rare
794,Volcanic Island,a4188210-73ce-5d83-a124-dcc0fb8af060,rare
810,"Emrakul, the Aeons Torn",5169592e-dd93-535a-b5af-51c9aaccbf36,mythic
811,"Kozilek, Butcher of Truth",14e24424-15a0-5b28-817f-de8c72748469,mythic
812,"Ulamog, the Infinite Gyre",664e694d-acf8-5937-b1ca-9ce8ce48762c,mythic
813,Abzan Falconer,18468b64-37ef-5e4d-b95a-781265b533a2,uncommon
814,Ainok Bond-Kin,454b109d-f148-5f55-a5a0-7316e013e8fa,common
815,Anointer of Valor,ab1619d5-df3c-5434-b900-36561e62468f,common
816,Battlefield Promotion,ab9fb17d-4491-50bc-adac-c230a3d6d262,common
817,Divine Visitation,045cb387-99c2-5790-9a7a-b8a01736babc,mythic
818,Doomed Traveler,270cb060-9fcf-5a5a-b87e-6ec5a0e278b5,common
819,Emiel the Blessed,eefc87b8-59ea-53e9-9a44-7ba5e4fefd91,mythic
820,Flickerwisp,106f7578-028f-5c49-bef6-03f9d65a77bd,uncommon
821,Gods Willing,c98f1fae-d2bd-5f29-87a3-30bc0035f4ed,common
822,Hyena Umbra,96dd18dd-d401-53eb-8c56-9de750ce403c,common
823,Knightly Valor,4ffc473c-aaa2-5352-8050-1b833b142e84,common
824,Last Breath,848c6273-60e1-5c8f-af31-8ca166021e96,common
825,Leonin Arbiter,408cfbb3-8d24-50a9-a369-ae442e6a2327,rare
826,Mentor of the Meek,73ae97f7-f6a2-587c-9851-3feaa23da4db,uncommon
827,"Mikaeus, the Lunarch",4bc2ee77-513b-54b8-9abc-a80b264ec274,rare
828,Militia Bugler,75ffdc56-66cf-5e20-b595-980b67ae88d7,common
829,Momentary Blink,12b2f9db-f0ca-59b2-bf98-86ea712572d4,common
830,Monastery Mentor,e0b86afa-e1d3-5f75-87bf-acadd64c31a0,mythic
831,Myth Realized,60efa78e-67d7-51e6-b779-a8f7747c366b,uncommon
832,Path to Exile,b53abfb4-efc9-5944-a4c8-dd55fe4f7981,uncommon
833,Relief Captain,8ac21c9e-852a-5d0c-acea-1d61ac6522dc,common
834,Restoration Angel,03cbecab-7fc0-5187-b351-e7d77d5e73cb,rare
835,Reveillark,a10359d9-8f11-52b2-80f2-20cfe661d138,rare
836,Scale Blessing,18f8c5aa-4e9b-5cf3-8b36-0ef27a7efcb1,uncommon
837,Seeker of the Way,44eaca88-b941-59d5-8690-b8f0b2f1b0e9,common
838,Sensor Splicer,304fd640-ef4c-5beb-a245-6788cc19e274,common
839,Settle Beyond Reality,a9c4148b-46e6-59c9-b057-20a6e1ec1703,common
840,Smothering Tithe,8a0ce690-5a0d-5944-8388-ad7a95cb1d40,rare
841,Teferi's Protection,90dea43d-b2bb-574d-8c93-6d14d35dbd5a,rare
842,Wall of Omens,1f645031-97ad-5817-ae0a-308830becc9a,uncommon
843,Weathered Wayfarer,e1c7ee58-705e-5aa5-abab-30996d76ca83,rare
844,Wingsteed Rider,d1f899e8-c964-5315-aba6-f53fdc3fa73f,common
845,Advanced Stitchwing,ccc80965-40fe-59e4-b560-03e2895c2e9e,common
846,Aethersnipe,a19ee1ad-4a32-532a-8958-467b2ce8ca5b,common
847,As Foretold,5d93f138-840a-5a80-a5f3-25041d0b4255,mythic
848,Aven Initiate,082cc8cb-ded1-5397-b29b-6cc36064a3ea,common
849,Body Double,d8b5a1f0-1d2c-5ab2-b265-85c2a20e7efe,uncommon
850,Breakthrough,7800d47e-4539-53a3-9e19-56d698b56e6e,uncommon
851,Capture Sphere,277c8dc8-72eb-56de-a949-299496d44bc0,common
852,Consecrated Sphinx,1c66d6f7-adef-57d5-a4e2-90082a650327,mythic
853,Deep Analysis,240c726c-980a-5500-b9dc-f35686b07efd,common
854,Deranged Assistant,79aebf18-2171-57b1-a4af-237b53d5f01c,common
855,Disciple of the Ring,5b137eaa-691a-5b01-89de-e96e8efca820,rare
856,Domestication,03c0bd60-d242-5159-a266-bf24f7b861bd,uncommon
857,Eel Umbra,51191ce8-62b2-5816-a2ca-02e43f4155c4,common
858,Forbidden Alchemy,aacab549-f97f-5a6c-be60-566b3982f131,common
859,Force of Negation,03e8a3a3-b9c7-5aed-ab0d-7ea7fc9c8ad8,rare
860,Gifts Ungiven,a5b7204f-89b6-5770-a907-b43b104b276b,rare
861,Ingenious Skaab,402dfc22-1b73-5806-94c7-6609c9a788c6,common
862,Jeskai Elder,86b1ee64-b517-5661-8504-b5feea1a4104,common
863,Kasmina's Transmutation,0d475c1e-1f6b-5fac-8a1c-67f96a1aa4d9,common
864,Kederekt Leviathan,7ffaeeaf-f4cb-52fa-8412-adef854a20c9,rare
865,Makeshift Mauler,f3d710c2-7652-5e12-904e-62294638bc60,common
866,Mana Drain,d8b9d0ec-bb20-5457-95c7-c00f2519434e,mythic
867,Mana Leak,d26a9f27-ab78-52a2-82cc-06ef6051903f,common
868,Mistfire Adept,ba7e5fd2-3fc2-53ec-8bd9-bb8d91f9c656,uncommon
869,Mulldrifter,09744103-92f7-59c6-af8d-82bb1a3b21af,uncommon
870,Nephalia Smuggler,6846624b-41a7-5c7e-a6db-27a21590fab3,uncommon
871,Pull from Tomorrow,121383d1-774e-55f0-9e7b-ee7c212f45b7,rare
872,Spell Pierce,2f82a48a-ce96-5c2a-83e3-66de8fdb7556,common
873,"Talrand, Sky Summoner",3ee7784a-5e81-5ddd-9e18-573d6b9b1df7,rare
874,Thought Scour,562d303a-6406-51ff-b9f8-6014306013ef,common
875,"Venser, Shaper Savant",752586b8-e40d-59df-914a-848fe4bb379c,rare
876,Wash Out,8b44ffe2-ec1a-5ff1-a6a7-e06e775d5463,uncommon
877,Balustrade Spy,8773f2b1-421c-5247-8bf7-9b508227cc6a,common
878,Bitterblossom,a85eb72e-2a35-5c0e-88c9-2c7ebd285291,mythic
879,Blood Artist,0bd8fca0-eae7-538f-999e-97b3a79d77d7,uncommon
880,Bloodflow Connoisseur,b60b7042-8547-5444-b445-f656cbc43dda,common
881,Carrier Thrall,b1f7be4f-4c74-5ea4-a601-d6b95be0d6ba,common
882,Damnation,d1daaab5-3a27-5b2d-82dc-a0e24a82cc15,rare
883,Disfigure,809b83dd-5d48-55f4-be35-15e4c44364ac,common
